exam1,exam2,exam3,exam4,exam5,exam6,exam7,exam8,exam9,exam10,exam11
0204,0413,0416,0460,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0159,0172,0291,0323,0324,0361,no_exam,no_exam,no_exam,no_exam
0157,0243,0416,0478,0479,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0282,0478,0479,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0159,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0037,0204,0465,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0226,0305,0441,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0092,0130,0158,0218,0355,0425,no_exam,no_exam,no_exam,no_exam,no_exam
0134,0135,0136,0360,0361,0395,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0112,0323,0325,0361,0400,0415,no_exam,no_exam,no_exam,no_exam
0056,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0048,0049,0092,0396,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0203,0242,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0415,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0226,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0113,0114,0366,0368,0398,0426,no_exam,no_exam,no_exam,no_exam,no_exam
0159,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0056,0242,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0315,0344,0355,0431,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0415,0440,0478,0479,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0415,0440,0478,0479,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0243,0416,0478,0479,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0052,0084,0243,0380,0381,0382,0425,no_exam,no_exam,no_exam,no_exam
0134,0135,0136,0289,0360,0361,0395,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0242,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0159,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0203,0240,0241,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0243,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0203,0240,0241,0415,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0242,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0112,0204,0323,0325,0361,0400,no_exam,no_exam,no_exam,no_exam
0134,0135,0136,0360,0361,0395,no_exam,no_exam,no_exam,no_exam,no_exam
0056,0290,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0112,0323,0325,0361,0400,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0204,0344,0355,0431,no_exam,no_exam,no_exam
0048,0049,0092,0226,0396,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0130,0218,0242,0355,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0115,0159,0183,0360,0365,0395,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0282,0315,0344,0355,0431,no_exam,no_exam,no_exam
0085,0112,0323,0324,0361,0400,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0112,0159,0323,0325,0361,0400,no_exam,no_exam,no_exam,no_exam
0002,0203,0276,0277,0415,0426,no_exam,no_exam,no_exam,no_exam,no_exam
0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0092,0130,0218,0355,0415,0425,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0056,0282,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0440,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0052,0084,0380,0381,0382,0425,no_exam,no_exam,no_exam,no_exam,no_exam
0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0236,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0290,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0426,0466,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0203,0240,0241,0415,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0112,0282,0323,0324,0361,0400,no_exam,no_exam,no_exam,no_exam
0134,0135,0136,0242,0360,0361,0395,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0227,0305,0416,0441,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0367,0410,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0159,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0115,0159,0183,0360,0365,0395,no_exam,no_exam,no_exam,no_exam,no_exam
0048,0049,0092,0396,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0243,0344,0355,0431,no_exam,no_exam,no_exam
0227,0305,0416,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0172,0291,0323,0325,0361,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0065,0276,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0243,0344,0355,0431,no_exam,no_exam,no_exam
0052,0084,0242,0380,0381,0382,0425,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0027,0416,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0113,0114,0366,0368,0398,0425,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0431,0440,no_exam,no_exam,no_exam
0157,0426,0478,0479,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0410,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0282,0426,0478,0479,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0056,0243,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0426,0466,0470,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0158,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0305,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0056,0290,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0056,0415,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0243,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0227,0282,0305,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0236,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0242,0282,0413,0460,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0228,0344,0355,0431,no_exam,no_exam,no_exam
0157,0227,0282,0478,0479,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0159,0204,0413,0460,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0065,0204,0277,0316,0426,no_exam,no_exam,no_exam,no_exam,no_exam
0226,0305,0415,0441,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0413,0460,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0203,0344,0355,0431,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0014,0085,0172,0323,0324,0361,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0056,0282,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0344,0355,0431,no_exam,no_exam,no_exam,no_exam,no_exam
0115,0183,0360,0365,0395,0440,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0159,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0183,0197,0360,0365,0395,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0112,0323,0324,0361,0400,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0157,0315,0344,0355,0431,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0065,0242,0277,0316,0426,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0401,0440,no_exam,no_exam,no_exam,no_exam,no_exam
0159,0361,0395,0445,0446,0447,0448,no_exam,no_exam,no_exam,no_exam
0002,0203,0276,0277,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0056,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0027,0159,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0159,0183,0197,0360,0365,0395,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0426,0431,no_exam,no_exam,no_exam
0183,0197,0360,0365,0395,0425,no_exam,no_exam,no_exam,no_exam,no_exam
0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0159,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0183,0197,0360,0365,0395,0426,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0158,0203,0276,0277,0426,no_exam,no_exam,no_exam,no_exam,no_exam
0048,0049,0092,0396,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0048,0049,0092,0396,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0183,0197,0360,0365,0395,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0014,0085,0172,0282,0323,0324,0361,no_exam,no_exam,no_exam,no_exam
0242,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0440,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0095,0252,0253,0254,0255,0287,0355,0428,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0051,0094,0209,0210,0228,0399,no_exam,no_exam,no_exam,no_exam,no_exam
0242,0252,0253,0254,0255,0355,0403,0428,no_exam,no_exam,no_exam
0002,0065,0276,0277,0426,0440,no_exam,no_exam,no_exam,no_exam,no_exam
0440,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0243,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0052,0084,0158,0380,0381,0382,0425,no_exam,no_exam,no_exam,no_exam
0159,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0052,0084,0159,0380,0381,0382,0425,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0159,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0426,0466,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0426,0431,no_exam,no_exam,no_exam
0085,0112,0323,0324,0361,0400,no_exam,no_exam,no_exam,no_exam,no_exam
0159,0183,0197,0360,0365,0395,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0056,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0048,0049,0092,0396,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0431,0440,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0159,0183,0360,0365,0395,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0204,0426,0478,0479,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0027,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0426,0431,no_exam,no_exam,no_exam
0440,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0440,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0159,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0037,0425,0465,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0172,0242,0291,0323,0325,0361,no_exam,no_exam,no_exam,no_exam
0157,0242,0440,0478,0479,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0413,0460,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0056,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0226,0305,0415,0441,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0204,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0204,0315,0344,0355,0431,no_exam,no_exam,no_exam
0134,0135,0136,0159,0360,0361,0395,no_exam,no_exam,no_exam,no_exam
0204,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0095,0242,0252,0253,0254,0255,0355,0428,no_exam,no_exam,no_exam
0039,0040,0041,0145,0401,0440,no_exam,no_exam,no_exam,no_exam,no_exam
0183,0197,0360,0365,0395,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0228,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0115,0159,0183,0360,0365,0395,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0002,0203,0228,0276,0277,0426,no_exam,no_exam,no_exam,no_exam,no_exam
0159,0252,0253,0254,0255,0355,0403,0428,no_exam,no_exam,no_exam
0051,0094,0204,0209,0210,0399,no_exam,no_exam,no_exam,no_exam,no_exam
0113,0114,0366,0368,0398,0425,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0203,0276,0277,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0158,0203,0344,0355,0431,no_exam,no_exam,no_exam
0085,0172,0291,0323,0324,0361,no_exam,no_exam,no_exam,no_exam,no_exam
0113,0114,0366,0368,0398,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0159,0172,0291,0323,0325,0361,no_exam,no_exam,no_exam,no_exam
0157,0158,0203,0240,0241,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0158,0242,0478,0479,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0183,0197,0360,0365,0395,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0158,0203,0240,0241,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0203,0276,0277,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0112,0323,0325,0361,0400,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0203,0240,0241,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0401,0440,no_exam,no_exam,no_exam,no_exam,no_exam
0052,0084,0242,0380,0381,0382,0425,no_exam,no_exam,no_exam,no_exam
0134,0135,0136,0360,0361,0395,no_exam,no_exam,no_exam,no_exam,no_exam
0159,0183,0197,0360,0365,0395,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0426,0431,no_exam,no_exam,no_exam
0002,0158,0203,0276,0277,0426,no_exam,no_exam,no_exam,no_exam,no_exam
0115,0183,0360,0365,0395,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0091,0109,0159,0170,0333,0360,0361,0395,no_exam,no_exam,no_exam
0157,0243,0282,0478,0479,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0426,0431,no_exam,no_exam,no_exam
0048,0049,0092,0243,0396,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0095,0243,0252,0253,0254,0255,0355,0428,no_exam,no_exam,no_exam
0002,0203,0276,0277,0415,0426,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0027,0282,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0426,0431,no_exam,no_exam,no_exam
0157,0415,0426,0478,0479,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0243,0315,0344,0355,0431,no_exam,no_exam,no_exam
0367,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0115,0183,0226,0360,0365,0395,no_exam,no_exam,no_exam,no_exam,no_exam
0048,0049,0092,0159,0396,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0431,0440,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0344,0355,0426,0431,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0204,0315,0344,0355,0431,no_exam,no_exam,no_exam
0039,0040,0041,0145,0282,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0282,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0092,0130,0204,0218,0355,0425,no_exam,no_exam,no_exam,no_exam,no_exam
0095,0159,0252,0253,0254,0255,0355,0428,no_exam,no_exam,no_exam
0039,0040,0041,0145,0228,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0056,0282,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0027,0159,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0027,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0401,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0204,0315,0344,0355,0431,no_exam,no_exam,no_exam
0001,0023,0024,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0134,0135,0136,0159,0360,0361,0395,no_exam,no_exam,no_exam,no_exam
0048,0049,0092,0396,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0159,0172,0291,0323,0325,0361,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0158,0203,0344,0355,0431,no_exam,no_exam,no_exam
0134,0135,0136,0360,0361,0395,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0159,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0134,0135,0136,0242,0360,0361,0395,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0115,0183,0360,0365,0395,0425,no_exam,no_exam,no_exam,no_exam,no_exam
0183,0197,0289,0360,0365,0395,no_exam,no_exam,no_exam,no_exam,no_exam
0159,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0355,0425,0431,no_exam,no_exam,no_exam,no_exam
0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0401,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0401,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0426,0431,no_exam,no_exam,no_exam
0001,0023,0024,0027,0440,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0027,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0426,0431,no_exam,no_exam,no_exam
0048,0049,0092,0396,0405,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0065,0277,0316,0426,0440,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0112,0323,0325,0361,0400,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0426,0431,no_exam,no_exam,no_exam
0002,0065,0158,0276,0277,0426,no_exam,no_exam,no_exam,no_exam,no_exam
0228,0282,0305,0441,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0242,0315,0344,0355,0431,no_exam,no_exam,no_exam
0014,0085,0159,0172,0323,0324,0361,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0242,0344,0355,0431,no_exam,no_exam,no_exam
0052,0084,0380,0381,0382,0415,0425,no_exam,no_exam,no_exam,no_exam
0052,0084,0243,0380,0381,0382,0425,no_exam,no_exam,no_exam,no_exam
0115,0183,0360,0365,0395,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0052,0084,0204,0380,0381,0382,0425,no_exam,no_exam,no_exam,no_exam
0085,0159,0172,0291,0323,0325,0361,no_exam,no_exam,no_exam,no_exam
0091,0109,0170,0204,0333,0360,0361,0395,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0157,0242,0440,0478,0479,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0027,0159,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0159,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0172,0291,0323,0324,0361,no_exam,no_exam,no_exam,no_exam,no_exam
0115,0183,0360,0365,0395,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0158,0203,0344,0355,0431,no_exam,no_exam,no_exam
0113,0114,0366,0368,0398,0425,no_exam,no_exam,no_exam,no_exam,no_exam
0113,0114,0158,0366,0368,0398,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0204,0315,0344,0355,0431,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0344,0355,0431,0440,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0431,0440,no_exam,no_exam,no_exam
0085,0112,0287,0323,0325,0361,0400,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0242,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0037,0243,0465,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0242,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0204,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0243,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0226,0282,0305,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0242,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0242,0344,0355,0431,no_exam,no_exam,no_exam
0002,0065,0204,0277,0316,0426,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0158,0203,0240,0241,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0242,0315,0344,0355,0431,no_exam,no_exam,no_exam
0052,0084,0380,0381,0382,0416,0425,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0204,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0204,0315,0344,0355,0431,no_exam,no_exam,no_exam
0157,0203,0240,0241,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0095,0242,0252,0253,0254,0255,0355,0428,no_exam,no_exam,no_exam
0039,0040,0041,0145,0401,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0115,0183,0360,0365,0395,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0204,0344,0355,0431,no_exam,no_exam,no_exam
0052,0084,0204,0380,0381,0382,0425,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0159,0252,0253,0254,0255,0355,0403,0428,no_exam,no_exam,no_exam
0051,0094,0209,0210,0399,0426,no_exam,no_exam,no_exam,no_exam,no_exam
0056,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0014,0085,0172,0323,0324,0361,0415,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0282,0344,0355,0431,no_exam,no_exam,no_exam
0001,0065,0157,0158,0203,0344,0355,0431,no_exam,no_exam,no_exam
0157,0203,0240,0241,0287,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0113,0114,0243,0366,0368,0398,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0027,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
